PCID,SMILES,Avg_T_half,Sem_T_half,Norm_T_half,Norm_Sem_T_half,Feature,Docking,Close,Loose
71708281,O=C(NCCn1cnc2ccccc12)C(c1ccccc1)n1cnnn1,16,0,1.032258065,0.007164728,"[1.1890337467193604, 0.13667753338813782, -2.054800271987915, -3.492964506149292, 0.6046212911605835, -0.9389894604682922, 0.9782849550247192, -1.3624153137207031, -2.689011335372925, -0.18719936907291412, 2.653325080871582, 0.7055152058601379, 0.8984062075614929, 0.7562860250473022, -1.3474386930465698, 3.1415042877197266, 0.18760257959365845, 1.3397905826568604, 0.44946378469467163, -0.4847615361213684, -1.36493980884552, 0.9802218675613403, -3.759782314300537, -0.8059343695640564, -2.0614826679229736, 2.6555898189544678, -3.0783495903015137, 2.8208887577056885, 0.19698315858840942, -0.5058994889259338, 0.3183707892894745, 0.002707740291953087, -0.05003970488905907, -0.16476894915103912, 0.21764914691448212, 0.1841391623020172, -0.18515057861804962, -0.1528342068195343, -0.028738602995872498, -0.29412421584129333, 0.20769797265529633, 0.4118664264678955, -0.18389973044395447, 0.14235921204090118, 0.10517901927232742, -0.24273186922073364, 0.1445344090461731, 0.13378065824508667, -0.021637681871652603, -0.07813593745231628, 0.02072441577911377, -0.2614698112010956, -0.11612871289253235, -0.07995516806840897, -0.12641450762748718, -0.06645196676254272]",1,0,0
91794466,CN(Cc1ccc2ccccc2n1)C(=O)c1cnc(C)[nH]c1=O,15.16666667,0,0.978494624,0.006791565,"[-0.3094295859336853, -0.2831555902957916, -3.2368931770324707, 0.6248695850372314, 2.023864984512329, -3.953550338745117, -1.3695523738861084, 1.6899677515029907, -0.8047165274620056, -0.8496050834655762, -0.7095975875854492, -0.5756850838661194, 3.5021719932556152, 1.7419803142547607, 0.42045557498931885, -0.3245280385017395, 2.6724064350128174, -0.23246285319328308, -0.8441535830497742, 1.0900135040283203, -2.861826181411743, -0.5661170482635498, -0.737623929977417, 0.8849599957466125, 2.623084306716919, -0.5453795790672302, -0.24988123774528503, -0.38716384768486023, 0.08877752721309662, -0.16302898526191711, 0.22162210941314697, -0.3534477651119232, 0.5959491729736328, -0.48800498247146606, 0.6102246046066284, 0.28372666239738464, 0.47049301862716675, 0.2768637537956238, -0.1258624792098999, 0.3573816120624542, -0.28905820846557617, 0.1743236482143402, 0.2314871996641159, 0.5886462330818176, -0.29609793424606323, -0.598247230052948, 0.27280423045158386, -0.23856906592845917, -0.2401745319366455, 0.011430546641349792, -0.2925109267234802, -0.23854628205299377, 0.25127139687538147, 0.30319976806640625, -0.21610470116138458, 0.11152255535125732]",1,0,0
72915075,NC(=O)c1ccc2nc(CN3CCCCCCC3)cc(O)c2c1,24.58333333,0.25,1.586021505,0.019527634,"[2.361349105834961, -1.0818486213684082, -2.8589675426483154, -1.3219084739685059, -0.9832505583763123, -2.1661176681518555, -2.378225803375244, 1.042978286743164, -3.1849186420440674, -0.588450014591217, -3.6910557746887207, 0.44876277446746826, 1.4518978595733643, -0.5252023935317993, 0.2952052354812622, -5.255122661590576, -1.558027982711792, 0.5074098706245422, 1.2574201822280884, 1.2772796154022217, 1.1790648698806763, -0.3716886639595032, 1.1333074569702148, -0.8609306812286377, -1.7511885166168213, -1.7839789390563965, -2.4221608638763428, 2.8019888401031494, 0.2607400119304657, -0.7623217105865479, 0.03493738919496536, -0.3283447027206421, 0.5757072567939758, -0.049660008400678635, 0.1953279674053192, 0.5833678245544434, 0.5193865895271301, -0.38106292486190796, 0.2686229348182678, -0.4069080948829651, 0.1440725177526474, 0.631949245929718, -0.21298499405384064, 0.592060387134552, 0.06586266309022903, 0.30024927854537964, 0.6466934680938721, -0.4589751660823822, -0.31893518567085266, 0.7054753303527832, 0.14249002933502197, -0.19670414924621582, -0.015646733343601227, 0.01943983882665634, 0.181540846824646, 0.06944891810417175]",1,0,0
72863127,Cc1noc2ncnc(N3CCCC(C3)c3nnc4ccccn34)c12,15.5,0.166666667,1,0.012798259,"[1.1532862186431885, -2.1949541568756104, 0.11493676900863647, 2.9986653327941895, 3.740466356277466, -4.123996257781982, 3.143035411834717, 1.4050043821334839, -2.2568957805633545, -1.654854416847229, 0.10382349789142609, -1.9493017196655273, -1.763101577758789, 0.7454389333724976, -0.0016263239085674286, -3.2280850410461426, -1.035772442817688, 1.3986893892288208, -0.02798454836010933, -0.8660650849342346, -0.11861474066972733, -0.29621416330337524, -3.4890029430389404, 0.8659440875053406, -0.47089189291000366, 0.3996920883655548, 0.12546947598457336, -1.5856764316558838, 0.35425645112991333, -0.24846771359443665, 0.8216028213500977, -0.12333615124225616, 0.2696201503276825, -0.6254201531410217, -0.11010509729385376, 0.24254882335662842, -0.16319815814495087, -0.19871318340301514, 0.014144264161586761, -0.1480734646320343, 0.2159852236509323, 0.5745410919189453, -0.1651506870985031, 0.19514285027980804, 0.03363055735826492, -0.06942229717969894, 0.445891410112381, 0.16014449298381805, 0.2202388346195221, -0.5919742584228516, 0.04736371338367462, -0.3274144232273102, -0.564434826374054, -0.002705492079257965, -0.7160537838935852, 0.23393946886062622]",1,0,0
137859858,CN1[C@H]([C@H](CNC2Cc3ccccc3C2)CC1=O)c1ccncc1,16.5,0.333333333,1.064516129,0.022739239,"[2.089840888977051, -4.166155815124512, 0.9087492823600769, -3.2547450065612793, -1.325121521949768, 0.07183957099914551, -1.239361047744751, 2.3153324127197266, 1.582218050956726, -1.139382004737854, 1.1774016618728638, 0.5741525292396545, 1.0044176578521729, -2.466374397277832, 1.358697772026062, 0.8978472352027893, -0.6634520292282104, 0.5316455364227295, 2.166934013366699, -0.3714286684989929, -0.21344932913780212, -1.7398459911346436, 1.4022282361984253, -2.5861704349517822, 0.5085461139678955, 0.8217726945877075, -2.568723440170288, 2.064586877822876, -1.6317781209945679, -0.35912901163101196, 0.26343220472335815, -0.5703912973403931, 7.652753829956055, 0.3185654282569885, 0.12305468320846558, 0.2222263514995575, 0.09737939387559891, -0.4646981656551361, -0.6191725730895996, -0.3623060882091522, 0.07923121005296707, 0.6290341019630432, -0.48349398374557495, 0.18388301134109497, 1.3526628017425537, 0.2020568549633026, -0.17170453071594238, 0.4413311183452606, 0.5260553956031799, 0.3921026289463043, -0.20324288308620453, 1.6441055536270142, -0.5840635895729065, -0.2387937605381012, -0.7754400372505188, 0.2724655866622925]",1,0,0
17455091,O=c1[nH]n(-c2nncc3ccccc23)c(=O)c2ccccc12,19.41666667,0.583333333,1.182741117,0.052303843,"[-1.7092653512954712, -3.40187406539917, 0.23990994691848755, 0.9139198064804077, -0.001043953001499176, -4.16114616394043, -2.1144776344299316, 1.977414608001709, 1.0713765621185303, 1.1661434173583984, 2.7702877521514893, 4.508416652679443, -0.7841280698776245, -0.5398310422897339, 0.2635146379470825, -0.756506621837616, 0.3534409701824188, -1.0568870306015015, 1.8558619022369385, 1.8582507371902466, 2.7561328411102295, 1.5229350328445435, -0.7949722409248352, 0.38754820823669434, -5.677403450012207, 0.6604089140892029, 0.21830794215202332, 1.2870948314666748, -0.3175376355648041, -0.11417151242494583, 0.07248593866825104, 0.8057448267936707, 0.8329901695251465, -0.35276535153388977, 0.11375048756599426, 0.7359938621520996, -0.4544582962989807, -0.03525727987289429, -0.16538476943969727, -0.5668439269065857, -0.17375004291534424, 0.10053464770317078, -0.6267522573471069, 0.5833229422569275, 0.5866530537605286, -0.5730595588684082, -0.038755498826503754, 0.31030139327049255, 0.05265253409743309, 0.3385244607925415, 0.6315268278121948, 0.4193282127380371, -0.39818665385246277, 0.5485271215438843, -0.3965698182582855, 0.4719713628292084]",1,0,0
135600732,O=C1CCCC2=C1C(c1ccccc1)n1nnnc1N2 |c:5|,16.41666667,0.25,1,0.035846382,"[-2.525085210800171, -2.1814889907836914, -0.0676594227552414, 2.5373568534851074, 1.5176188945770264, -0.4956422746181488, 2.0509026050567627, 2.079944133758545, -1.780019760131836, 0.3565315008163452, 1.8777883052825928, 3.189840793609619, 1.9964368343353271, -0.9529944658279419, 1.3665465116500854, 0.5514484643936157, -0.4503262937068939, -1.4282543659210205, -2.2709410190582275, 1.7409296035766602, 3.4056644439697266, -3.5447239875793457, -1.6539018154144287, 0.9058391451835632, -2.042823076248169, -0.5982581377029419, -1.0977654457092285, -3.34210467338562, 0.09176129102706909, -0.3363414406776428, -0.0971081405878067, -0.5659435391426086, -0.24026694893836975, -1.2182185649871826, -0.2778937816619873, -0.038965530693531036, 0.27943211793899536, -0.5911812782287598, 0.11583949625492096, -0.45039838552474976, 0.43384236097335815, -0.1277489811182022, -0.026504486799240112, 0.5164076089859009, -0.3510565161705017, -0.09093715250492096, 0.21635466814041138, 0.13070030510425568, -0.9457066059112549, 0.2903231680393219, 0.076851025223732, -0.08940578997135162, 0.07446872442960739, -0.16099628806114197, -0.28840091824531555, 0.5597646236419678]",1,0,0
71942670,CC1CC(C(N)=O)c2ccccc2N1C(=O)Cc1noc2ccccc12,22.33333333,0.833333333,1.360406091,0.06727274,"[-0.8278275728225708, -0.3689585030078888, -2.516590118408203, -0.4872490167617798, 3.464294195175171, 0.090404212474823, -1.8459700345993042, 3.6403775215148926, -0.3473915159702301, 0.6963913440704346, -0.8146786093711853, -0.17609815299510956, 0.5709753036499023, -1.757941484451294, 0.6391066908836365, 0.3132825493812561, -1.9372249841690063, 1.5835158824920654, 2.5489728450775146, -2.877293825149536, -3.396385431289673, 0.7896261215209961, 0.07873333990573883, 0.32623735070228577, 2.2739789485931396, -0.2048593908548355, -2.2789008617401123, 0.5558426380157471, 0.06682616472244263, 0.0204317569732666, 0.28394925594329834, -0.19900016486644745, 0.12624669075012207, -0.5370007157325745, 0.11287425458431244, 0.22750979661941528, 0.1471613198518753, -0.3331478536128998, 0.08988013863563538, -0.2791236937046051, 0.3729899525642395, 0.20560681819915771, -0.15973161160945892, 0.3657727837562561, -0.16396239399909973, -0.33466774225234985, 0.32227030396461487, 0.3975663185119629, -0.6115216016769409, 0.17606312036514282, 0.30061185359954834, -0.11649364978075027, 0.3777581751346588, -0.1885349154472351, -0.11153890192508698, 0.5599604845046997]",1,0,0
118986090,COc1cccc2-c3[nH]nc(C(=O)n4ccnc4)c3CCc12,18.33333333,0.333333333,1.116751269,0.041540094,"[-0.4074159264564514, -0.4649384319782257, 0.7465628385543823, 3.0921378135681152, 1.278566837310791, 0.007201824337244034, -0.9585328102111816, 1.8443204164505005, 0.07555364817380905, -2.497479200363159, -3.172250747680664, -0.6354161500930786, -0.06524492800235748, 0.23288515210151672, -0.27531009912490845, -3.2843565940856934, 0.9991903305053711, -2.570387840270996, -1.790361762046814, 2.0214602947235107, 2.167311668395996, -2.6399545669555664, -3.339557647705078, -0.6558505892753601, -0.6834635734558105, 1.462490200996399, 1.5621755123138428, -2.1163506507873535, 0.41617944836616516, -0.22026461362838745, 0.6346530914306641, 0.6258108615875244, 0.24471163749694824, -0.7882419228553772, -0.5758708715438843, -0.17714515328407288, -0.13487346470355988, -0.39658281207084656, 0.18117213249206543, -0.703799843788147, 0.8069637417793274, 0.2720985412597656, -0.6027752161026001, -0.0764293372631073, -0.037157438695430756, -0.3250190019607544, 0.10676757991313934, 0.5104671716690063, -0.4063793122768402, 0.4134654104709625, 0.22097650170326233, -0.3068276345729828, 0.00944613665342331, 0.6313192248344421, 0.5370824337005615, 0.10347172617912292]",1,0,0
937708,O=C(CN1C(=O)c2cccc3cccc1c23)NCc1ccccn1,16.25,0.583333333,0.989847716,0.047899671,"[-1.1799083948135376, -0.47002819180488586, -3.1839818954467773, -0.529727041721344, 0.4045764207839966, -1.3408411741256714, -0.3794047236442566, 2.3689117431640625, -2.297590494155884, 2.1592304706573486, 3.1733570098876953, 1.5652390718460083, -1.5844991207122803, -0.3911948800086975, -0.4739556908607483, 1.2536134719848633, 2.2743499279022217, 2.021550178527832, 0.07165281474590302, -1.1493890285491943, -3.3286941051483154, -2.5370821952819824, -1.8271496295928955, 1.260963797569275, -1.33095121383667, 0.08510808646678925, -0.9744596481323242, 1.3219321966171265, 0.3996906578540802, 0.13249388337135315, 0.52213454246521, 0.07345007359981537, -0.5761802196502686, -0.7397453188896179, 0.1893429011106491, -0.22555586695671082, 0.08004733920097351, 0.22902971506118774, -0.3034628629684448, 0.09335430711507797, 0.4938734769821167, 0.23548488318920135, -0.17702478170394897, 0.044914208352565765, 0.16496872901916504, -0.2423061728477478, 0.563005268573761, 0.05296855419874191, -0.38089892268180847, 0.012128040194511414, 0.32162588834762573, -0.39732828736305237, 0.04666995257139206, 0.1985321044921875, -0.12989600002765656, 0.5085591077804565]",1,0,0
45830433,Cc1ccc(cc1S(C)(=O)=O)C(=O)Nc1nnc2ccccn12,14.66666667,0.166666667,0.946236559,0.012599784,"[-2.594712495803833, -0.44881898164749146, -2.7469568252563477, 2.6622228622436523, 2.5813162326812744, -0.7625800371170044, -2.133164644241333, -0.49437060952186584, 0.1490340679883957, 1.8065673112869263, -1.6321920156478882, -2.3852381706237793, -2.3245742321014404, -1.4579963684082031, -1.3635838031768799, 1.3119663000106812, 0.14784100651741028, -1.5857962369918823, -2.6151750087738037, 0.3659307360649109, 0.16953334212303162, 1.35439133644104, -1.4930896759033203, -0.7167235016822815, 0.2912818491458893, -0.17606665194034576, -0.5074235796928406, 1.611808180809021, -0.04037054255604744, -0.7904112339019775, -0.06320753693580627, -0.2860645651817322, 0.12382000684738159, -0.3447340726852417, 0.25170326232910156, 0.30695441365242004, 0.27240216732025146, -0.3058791160583496, -0.3000139594078064, -0.2493513524532318, 0.032060712575912476, 0.23821154236793518, -0.2830764055252075, 0.41932857036590576, -0.23362582921981812, 0.008725956082344055, -0.05687909573316574, 0.05606665462255478, -0.4813876152038574, -0.2898198366165161, 0.13472780585289001, -0.06105291098356247, -0.28164684772491455, 0.3196776807308197, -0.6786516308784485, 0.24879737198352814]",1,0,0
56894603,OC1(CCN(C1)c1ncnc2CCNCCc12)c1ccccc1,15.41666667,0.083333333,0.994623656,0.008750062,"[3.1002094745635986, -2.7197067737579346, -2.518035411834717, -0.20567439496517181, -1.9672561883926392, 0.8596642017364502, 3.03170108795166, 4.01501989364624, -3.0366621017456055, -2.1673896312713623, -2.3858282566070557, -1.1026142835617065, 0.8221455216407776, -0.7489205598831177, -0.776279628276825, -1.2043300867080688, -0.10961434245109558, -2.232161045074463, -0.8744613528251648, -1.1618632078170776, 1.0644822120666504, -0.15243157744407654, -2.3148038387298584, 0.7907190918922424, -2.864387273788452, -1.5743780136108398, 1.9723716974258423, -0.7252050638198853, 0.33560729026794434, -0.40807977318763733, 0.17003333568572998, 0.19445233047008514, 0.18823301792144775, -0.27703657746315, 0.25848329067230225, 0.3331339955329895, 0.05763677880167961, -0.0865030363202095, -0.31855738162994385, -0.3702888786792755, 0.6865266561508179, 0.6601914167404175, -0.40636658668518066, -0.0027473121881484985, -0.05411256104707718, -0.2726935148239136, -0.0520365908741951, 0.4357612133026123, -0.6950451135635376, -0.27432867884635925, 0.5665357708930969, -0.4741303026676178, -0.14370384812355042, -0.7940130233764648, -0.09677129983901978, 0.26656225323677063]",1,0,0
16337322,CC1CC(N2C(=O)NC3(CCc4ccccc34)C2=O)C(=O)O1,15.25,0.25,0.983870968,0.017515116,"[1.8891059160232544, -3.618621349334717, 3.4666268825531006, 1.8658212423324585, 0.7685281038284302, 1.2088714838027954, -2.1158981323242188, 4.325577259063721, 0.8125897645950317, 2.8302509784698486, 1.2176469564437866, 2.0075769424438477, 1.2277259826660156, 1.3446412086486816, 2.793476104736328, 1.3837467432022095, -0.6460814476013184, 0.40469977259635925, 0.5395200252532959, 1.283020257949829, -0.3315625786781311, 0.5324922800064087, 0.5096951127052307, 0.20319969952106476, -0.5935494899749756, -1.6635797023773193, 0.9242079257965088, 2.8590168952941895, 0.2122832089662552, -0.23543575406074524, 0.3987389802932739, 0.10129602998495102, 0.7867225408554077, -0.10289119184017181, 0.466342568397522, 0.4327974021434784, 0.024454772472381592, 0.16621676087379456, -0.21724176406860352, 0.009794600307941437, 0.25971245765686035, 0.4963897466659546, 0.021791473031044006, -0.004046745598316193, -0.4092991054058075, -0.4865875244140625, 0.14965084195137024, 0.16547375917434692, -0.057898569852113724, 0.02752266824245453, 0.23600657284259796, -0.24738970398902893, -0.021999947726726532, 0.16180142760276794, 0.26354551315307617, 0.41994428634643555]",1,0,0
18776138,O=C(Cn1cnc2n(ncc2c1=O)-c1ccccc1)c1ccc[nH]1,15.25,0.416666667,0.983870968,0.027735546,"[0.34237372875213623, -0.5884118676185608, -2.213991641998291, 2.336682081222534, 1.6461749076843262, -2.5427165031433105, 1.4988293647766113, 1.5481709241867065, -2.2427663803100586, -1.5768967866897583, 3.5035288333892822, 1.1937578916549683, -2.6641900539398193, 0.6905922889709473, 1.4874958992004395, -0.28059691190719604, -1.6758548021316528, 3.259222984313965, -4.399280548095703, 0.6065718531608582, -1.3480297327041626, -0.07205745577812195, -1.9839738607406616, 3.7843360900878906, -2.3001620769500732, 2.26108455657959, -1.5839824676513672, -0.5612082481384277, 0.24262598156929016, -0.23340362310409546, 0.35324999690055847, 0.0025025736540555954, 0.2183852195739746, -0.8731787204742432, 0.10689820349216461, 0.18802493810653687, 0.05772009491920471, -0.020637042820453644, -0.18249796330928802, -0.11402226984500885, -0.1221904456615448, 0.23933152854442596, -0.2657397985458374, 0.43367713689804077, 0.1127011850476265, -0.413444459438324, 0.5150994062423706, 0.15906521677970886, -0.3411088287830353, -0.07909353077411652, -0.16948962211608887, -0.19936177134513855, -0.1441151201725006, 0.043081171810626984, -0.1740252673625946, 0.15973158180713654]",1,0,0
43687926,Oc1nc2ccccc2cc1CNC1CCCCNC1=O,15.16666667,0.166666667,0.978494624,0.012717927,"[3.0264203548431396, 0.24672521650791168, 2.093702793121338, 0.910911500453949, -0.2166040539741516, -2.047048807144165, 0.8842164278030396, 1.0030560493469238, 0.1297878623008728, -0.19036398828029633, 1.349557876586914, 1.6286982297897339, 1.470932960510254, 0.0361943244934082, -1.8000717163085938, -3.2900071144104004, -3.0862233638763428, -0.8517311215400696, -0.6200501322746277, 1.7017213106155396, -0.37348464131355286, 0.009355783462524414, 0.9673314690589905, -2.697859287261963, -2.7175652980804443, -0.9282189011573792, -2.888993501663208, 2.0469348430633545, 0.2541523873806, -0.9374110698699951, -0.13654831051826477, 0.5458118319511414, 0.05041772499680519, -0.6193466782569885, 0.9948586225509644, 0.6864286065101624, 0.13026338815689087, 0.30455783009529114, -0.21282680332660675, 0.10402021557092667, 0.4200124740600586, 0.37654685974121094, 0.9639200568199158, 0.2435591071844101, -0.6113647222518921, -1.1315598487854004, 0.29431989789009094, -0.2020713984966278, 0.36597582697868347, -0.31743887066841125, -1.0280243158340454, -0.3012550473213196, -0.23456788063049316, 0.4862474799156189, 0.3287294805049896, -0.19615206122398376]",1,0,0
53516063,CC1COCCN1C(=O)c1[nH]c2CC(C)(C)CC(=O)c2c1C,16.16666667,0.5,0.984771574,0.044145774,"[1.6714468002319336, -2.3977038860321045, -1.7303626537322998, 4.215791702270508, -0.09497997909784317, 0.18405598402023315, 0.6652482748031616, 2.795729160308838, 2.7314975261688232, -0.19842849671840668, 0.3439582586288452, 1.3677432537078857, -0.3563997149467468, 2.1534135341644287, 1.8756510019302368, -2.0656185150146484, -1.3411929607391357, -1.4349708557128906, -1.2383219003677368, 1.7397490739822388, -1.6095210313796997, 0.5076067447662354, 1.6202571392059326, 2.6154391765594482, 2.308967351913452, 0.5514413714408875, 1.1740601062774658, -2.084200620651245, -0.03798199072480202, -0.1432005763053894, 0.12935569882392883, 0.6616057753562927, 0.8303244113922119, -0.576784074306488, 0.1527695655822754, 0.13406409323215485, 0.7425490617752075, -0.4249333441257477, -0.27272629737854004, -0.2784392535686493, -0.1403992474079132, 0.16204652190208435, -0.20931270718574524, 0.42731577157974243, 0.3859013319015503, -0.22378478944301605, 0.10656305402517319, -0.009752800688147545, -0.6566363573074341, 0.5448223948478699, 0.16460539400577545, 0.17831861972808838, -0.1769474595785141, 0.2310008704662323, -0.33545106649398804, 0.3613449037075043]",1,0,0
